FOTOWEBCAM,Piz Chavalatsch,"Fotowebcam,Piz Chavalatsch - Sulden / Vinschgau - Blick nach Suedosten zum Ortler,http://www.foto-webcam.eu/webcam/chavalatsch/current/400.jpg,Intervall:600,Direction:145",46.614799,10.492088,,
FOTOWEBCAM,Brunnen,"Fotowebcam,Brunnen / Vierwaldstaettersee - Blick nach Sueden,http://www.foto-webcam.eu/webcam/brunnen/current/400.jpg,Intervall:600,Direction:180",46.995571,8.598627,,
FOTOWEBCAM,Laax,"Fotowebcam,Laax / Crap Sogn Gion Park - Blick nach Sueden,http://www.foto-webcam.eu/webcam/laax/current/400.jpg,Intervall:600,Direction:155",46.834546,9.216182,,
FOTOWEBCAM,Konkordiahuette,"Fotowebcam,Konkordiahuette - Unesco Weltnaturerbe Jungfrau - Aletsch,http://www.foto-webcam.eu/webcam/konkordiahuette/current/400.jpg,Intervall:600,Direction:294",46.50027,8.053442,,
FOTOWEBCAM,Wildalpen,"Fotowebcam,Wildalpen - Blick nach Sueden,http://www.foto-webcam.eu/webcam/wildalpen/current/400.jpg,Intervall:600,Direction:170",47.671391,14.984086,,
FOTOWEBCAM,Hochkar,"Fotowebcam,Hochkar - Blick ueber Wildalpen nach Suedosten zum Hochschwab,http://www.foto-webcam.eu/webcam/hochkar/current/400.jpg,Intervall:600,Direction:140",47.708967,14.912624,,
FOTOWEBCAM,Gernkogel,"Fotowebcam,Buchau-Huette am Gernkogel - St. Johann im Pongau - Blick nach Norden,http://www.foto-webcam.eu/webcam/gernkogel/current/400.jpg,Intervall:600,Direction:340",47.308876,13.232803,,
FOTOWEBCAM,Hochkoenig,"Fotowebcam,Matrashaus am Hochkoenig - Blick ueber den Koenigsjodler nach Suedwesten,http://www.foto-webcam.eu/webcam/hochkoenig/current/400.jpg,Intervall:600,Direction:230",47.420139,13.06214,,
FOTOWEBCAM,Goldbergkees,"Fotowebcam,Goldbergkees - Blick nach Suedosten,http://www.foto-webcam.eu/webcam/goldbergkees/current/400.jpg,Intervall:3600,Direction:150",47.051699,12.964414,,
FOTOWEBCAM,Sonnblick,"Fotowebcam,Sonnblick Observatorium - Blick nach Suedwesten Richtung Lienzer Dolomiten,http://www.foto-webcam.eu/webcam/sonnblick/current/400.jpg,Intervall:600,Direction:200",47.053979,12.957484,,
