DA/SX-076,Brunnenberg,DA/SX-076,50.2842,12.2558,610
DA/SX-077,Plattenberg,DA/SX-077,50.2561,12.2686,683
DA/SX-078,Goldene Hoehe,DA/SX-078,50.4856,12.4497,733
DA/SX-079,Eselsberg,DA/SX-079,50.4808,12.6769,867
DA/SX-080,Tangelberg,DA/SX-080,50.4903,12.6303,714
DA/SX-081,Ochsenkopf,DA/SX-081,50.5011,12.7028,823
DA/SX-082,Morgenleithe,DA/SX-082,50.5256,12.7317,811
DA/SX-083,Rabenberg,DA/SX-083,50.4522,12.7547,912
DA/SX-084,Buchberg,DA/SX-084,50.5139,12.67,783
DA/SX-085,Eisenberg,DA/SX-085,50.4417,12.9714,1028
DA/SX-086,Katzenstein,DA/SX-086,50.6547,12.7583,627
DA/SX-087,Gleesberg,DA/SX-087,50.5903,12.6594,593
DA/SX-088,Frohnberg,DA/SX-088,50.505,12.3431,587
DA/SX-089,Knock,DA/SX-089,50.4986,12.5314,725
DA/SX-090,Stangenhoehe,DA/SX-090,50.4067,12.6019,963
DA/SX-091,Wartberg,DA/SX-091,50.4614,12.0022,558
DA/SX-092,Hohe Reuth,DA/SX-092,50.4497,12.2656,629
DA/SX-093,Kiel,DA/SX-093,50.4069,12.4689,943
DA/SX-094,Grosser Rammelsberg,DA/SX-094,50.4025,12.5258,963
DA/SX-095,Stephanshoehe,DA/SX-095,50.7767,13.6836,804
DA/SX-096,Wuesteberg,DA/SX-096,51.2506,14.0525,351
DA/SX-097,Jonsberg,DA/SX-097,50.8492,14.7164,653
DA/SX-098,Napoleonstein,DA/SX-098,51.0569,13.9133,342
DA/SX-099,Thierberg,DA/SX-099,50.4472,12.4447,784
DA/SX-100,Runder Huebel,DA/SX-100,50.4255,12.4452,837
DA/SX-101,Schneehuebel,DA/SX-101,50.4275,12.5756,974
DA/SX-102,Brueckenberg,DA/SX-102,50.4542,12.61,963
DA/SX-103,Koernerberg,DA/SX-103,50.3583,12.4844,738
DA/SX-105,Zeisighuebel,DA/SX-105,50.6964,13.1161,643
DA/SX-106,Lautaer Hoehe,DA/SX-106,50.6617,13.1489,656
DA/SX-107,Hoher Stein,DA/SX-107,50.7578,13.1378,578
DA/SX-108,Dittersdorfer Hoehe,DA/SX-108,50.7628,13.0072,553
DA/SX-109,Saidenberg,DA/SX-109,50.7497,13.3433,700
DA/SX-110,Bismarckhoehe,DA/SX-110,50.5222,13.1581,857
DA/SX-111,Altes Gericht,DA/SX-111,50.6194,13.1539,742
DA/SX-112,Adlerstein,DA/SX-112,50.6989,13.1633,674
DA/SX-113,Galgenberg,DA/SX-113,50.7439,13.1672,545
DA/SX-114,Ulmknochen,DA/SX-114,50.6972,13.1881,645
DA/SX-115,Brandhuebel,DA/SX-115,50.6881,13.2019,609
DA/SX-116,Spitzberg,DA/SX-116,50.7811,13.0244,504
DA/SX-117,Scheffelsberg,DA/SX-117,50.7606,13.1544,500
DA/SX-118,Hilmersdorfer Hofhoehe,DA/SX-118,50.6664,13.1231,645
DA/SX-119,Fuchsgaloppe,DA/SX-119,50.5983,13.175,758
DA/SX-120,Goetzhoehe,DA/SX-120,50.7672,13.0714,494
DA/SX-121,Plauberg,DA/SX-121,50.8328,13.0914,437
DA/SX-122,Katzenberg,DA/SX-122,50.8256,13.0408,473
DA/SX-123,Amtsberg,DA/SX-123,50.7447,13.0214,503
DA/SX-124,Waltersdorfer Hoehe,DA/SX-124,50.7719,13.2794,590
DA/SX-125,Granitzhuebel,DA/SX-125,50.705,13.4136,648
DA/SX-126,Koenig-Friedrich-August-Hoehe,DA/SX-126,50.7086,13.4581,735
DA/SX-127,Schickels Hoehe,DA/SX-127,50.745,13.6378,805
DA/SX-128,Geiersberg,DA/SX-128,50.75,12.9431,533
DA/SX-129,Broednerhoehe,DA/SX-129,50.6811,13.1833,615
DA/SX-130,Rungstock,DA/SX-130,50.6517,13.3128,618
DA/SX-131,Goldkrone,DA/SX-131,50.6236,13.2303,768
DA/SX-132,Wolfsberg,DA/SX-132,50.6767,13.0892,562
DA/SX-133,Duerrer Berg,DA/SX-133,50.6389,13.3025,733
DA/SX-134,Annahoehe,DA/SX-134,50.6686,13.2469,684
DA/SX-135,Steinhuebel,DA/SX-135,50.7158,13.2931,596
DA/SX-136,Hexenberg,DA/SX-136,50.7028,13.4211,679
DA/SX-137,Teichhuebel,DA/SX-137,50.65,13.5078,818
DA/SX-138,Vorderer Stangenberg,DA/SX-138,50.6825,13.5006,703
DA/SX-139,Steinberg,DA/SX-139,50.7025,13.4947,625
DA/SX-140,Steinberg,DA/SX-140,50.7186,13.5017,707
DA/SX-142,Steinberg,DA/SX-142,50.6833,13.3689,661
DA/SX-143,Spitzberg,DA/SX-143,50.6461,13.4247,713
DA/SX-144,Zaunhuebel,DA/SX-144,50.6192,13.4514,735
DA/SX-145,Reicheltberg,DA/SX-145,50.6425,13.445,741
DA/SX-146,Spitzer Berg,DA/SX-146,50.6342,13.3367,722
DA/SX-147,Strohhuebel,DA/SX-147,50.6081,13.3028,756
DA/SX-148,Sophienstein,DA/SX-148,50.6303,13.3683,703
DA/SX-149,Wolfsstein,DA/SX-149,50.635,13.2706,736
DA/SX-150,Steinberg,DA/SX-150,50.7094,13.3556,617
DA/SX-151,Schuetzenberg,DA/SX-151,50.7644,13.3819,626
DA/SX-152,Rabenberg,DA/SX-152,50.6208,13.2569,801
DA/SX-153,Alpstein,DA/SX-153,50.8169,13.36,542
DA/SX-154,Baeyerhoehe,DA/SX-154,51.0744,13.4661,321
DA/SX-155,Bernhardshoehe,DA/SX-155,50.8206,13.3881,544
DA/SX-156,Karolinenhoehe,DA/SX-156,50.8736,13.1328,499
DA/SX-157,Kollmer Dubrau,DA/SX-157,51.2636,14.6978,303
DA/SX-158,Lips Tulian Felsen,DA/SX-158,50.9281,13.4675,450
DA/SX-159,Markgrafenstein,DA/SX-159,50.9525,13.5614,413
DA/SX-160,Poebelknochen,DA/SX-160,50.7575,13.7106,833
DA/SX-161,Radewitzer Hoehe,DA/SX-161,51.0972,13.3189,304
DA/SX-162,Ranisberg,DA/SX-162,50.8567,13.2133,518
DA/SX-163,Schneckenberg,DA/SX-163,50.7744,12.8261,416
DA/SX-164,Seeghuebel,DA/SX-164,51.0375,13.3994,326
DA/SX-165,Spitzer Stein,DA/SX-165,50.8781,14.0919,409
DA/SX-166,Steinkuppe,DA/SX-166,50.7194,13.5992,805
DA/SX-167,Taennicht,DA/SX-167,50.9264,13.46,461
DA/SX-168,Mausberg,DA/SX-168,50.55,12.49,639
DA/SX-169,Liebenstein,DA/SX-169,50.5261,12.9569,756
DA/SX-170,Kammerstein,DA/SX-170,50.4806,12.7356,722
DA/SX-171,Koenigshuebel,DA/SX-171,50.4161,12.4947,891
DA/SX-172,Grosser Stein,DA/SX-172,50.67,12.7969,611
DA/SX-173,Baerenloher Hoehe,DA/SX-173,50.2881,12.2036,648
DA/SX-174,Blosenberg,DA/SX-174,50.3689,11.9847,591
DA/SX-175,Culmberg,DA/SX-175,50.4469,12.1683,529
DA/SX-176,Eisenberg,DA/SX-176,50.5489,12.1775,433
DA/SX-177,Gemeinberg,DA/SX-177,50.3325,12.4089,776
DA/SX-178,Hahnenpfalz,DA/SX-178,50.2008,12.3189,702
DA/SX-179,Kanzelstein,DA/SX-179,50.4547,12.7128,819
DA/SX-180,Muehlberg,DA/SX-180,50.4828,12.5767,825
DA/SX-181,Scheibenberg,DA/SX-181,50.395,12.4881,864
DA/SX-182,Toskabank,DA/SX-182,50.4681,13.0044,887
DA/SX-183,Walfischkopf,DA/SX-183,50.4983,12.5586,700
DA/SX-184,Kohlberg,DA/SX-184,50.6711,13.5203,837
DA/SX-185,Spitzer Berg,DA/SX-185,50.6872,13.5114,735
DA/SX-186,Traugotthoehe,DA/SX-186,50.7308,13.8211,806
DA/SX-187,Doehlener Hoehe,DA/SX-187,51.1217,14.5031,514
DA/SX-188,Kuppritzer Berg,DA/SX-188,51.1208,14.5792,505
DA/SX-189,Hochstein,DA/SX-189,51.1142,14.5731,533
DA/SX-190,Buchberg,DA/SX-190,50.855,14.6744,651
DA/SX-191,Scharfenstein,DA/SX-191,50.8408,14.7583,569
DA/SX-192,Quirl,DA/SX-192,50.9053,14.0667,350
DA/SX-193,Strobelberg,DA/SX-193,50.4608,12.8275,774
DA/SX-194,Fuchskanzel,DA/SX-194,50.8314,14.7958,532
DA/SX-195,Grosser Hemmberg,DA/SX-195,50.4906,12.895,829
DA/SX-196,Raunerberg,DA/SX-196,50.345,12.3728,739
DA/SX-197,Schoene Aussicht,DA/SX-197,50.4408,12.6303,883
DA/SX-198,Zeisiggesang,DA/SX-198,50.4586,12.5803,922
DA/SX-199,Rotstein,DA/SX-199,50.8603,14.0917,458
DA/SX-200,Gamrig,DA/SX-200,50.9581,14.0967,253
DA/SX-202,Carolafelsen,DA/SX-202,50.9126,14.2373,458
DA/SX-203,Kleinhennersdorfer Stein,DA/SX-203,50.9084,14.1297,392
DA/SX-204,Kohlberg,DA/SX-204,50.8714,14.0652,443
DA/SX-205,Kohlbornstein,DA/SX-205,50.8989,14.1577,372
DA/SX-206,Koenigsplatz,DA/SX-206,50.9086,14.3621,436
DA/SX-207,Lampertsstein,DA/SX-207,50.8776,14.0718,425
DA/SX-208,Waitzdorfer Hoehe,DA/SX-208,50.9617,14.1424,414
DA/SX-209,Hohburkersdorfer Rundblick (Napoleonslinde),DA/SX-209,50.9949,14.0714,401
DA/SX-210,Kleines Pohlshorn,DA/SX-210,50.9223,14.3221,417
DA/SX-211,Heiliger Berg,DA/SX-211,51.2365,14.0722,354
DA/SX-212,Heideberg,DA/SX-212,51.3848,13.5754,202
DA/SX-214,Morgensterns Kuppe,DA/SX-214,50.7419,13.1513,556
DA/SX-215,Lunapark,DA/SX-215,50.9831,13.7187,386
DA/SX-216,Kupferberg,DA/SX-216,51.2809,13.5434,157
DA/SX-217,Deditzhoehe,DA/SX-217,51.2457,12.8139,232
DA/SX-218,Neuberzdorfer Hoehe,DA/SX-218,51.0845,14.9083,350
DA/SX-219,Langenauer Taennicht,DA/SX-219,50.8165,13.3029,591
DA/SX-220,Eichberg,DA/SX-220,51.3273,14.3821,160
DA/SX-221,Eierberg,DA/SX-221,51.1741,13.9892,353
DA/SX-222,Pfarrberg,DA/SX-222,50.8101,13.8948,603
DA/SX-223,Kesselberg,DA/SX-223,51.1618,14.1043,406
DA/SX-224,Eichberg,DA/SX-224,51.1829,13.9678,353
DA/SX-225,Taennchenberg,DA/SX-225,51.1871,13.9598,330
DA/SX-226,Karolinenhoehe,DA/SX-226,51.1556,14.0715,341
DA/SX-227,Fabrikberg,DA/SX-227,50.724,13.1266,593
DA/SX-228,Hartenstein AP,DA/SX-228,50.8302,13.993,540
DA/SX-229,Bernhardstein,DA/SX-229,50.8817,14.0343,425
DA/SX-230,Haselberg/Wettinhoehe AP,DA/SX-230,51.2893,13.8849,190
DA/SX-231,Hutberg,DA/SX-231,51.2719,13.9594,231
DA/SX-232,Hankehuebel,DA/SX-232,50.9495,14.1706,330
DA/SX-233,Bruedersteine,DA/SX-233,50.9109,14.343,346
DA/SX-234,Grossstein,DA/SX-234,50.9291,14.2729,360
DA/SX-235,Grosses Pohlshorn,DA/SX-235,50.9188,14.3148,379
DA/SX-236,Finkenberg,DA/SX-236,50.9797,14.2672,416
DA/SX-237,Goetzinger Hoehe,DA/SX-237,51.0113,14.2066,425
DA/SX-238,Nonnenfelsen,DA/SX-238,50.8506,14.6834,537
DA/SX-239,Johannisstein,DA/SX-239,50.835,14.7187,604
DA/SX-240,Berg Oybin,DA/SX-240,50.8445,14.7433,514
DA/SX-241,Kahle Hoehe,DA/SX-241,50.768,13.6547,739
DA/SX-242,Harter Stein,DA/SX-242,50.7983,13.6357,710
DA/SX-243,Sachsenhoehe,DA/SX-243,50.788,13.8005,632
DA/SX-244,Boehmens Berg,DA/SX-244,51.0065,14.0485,371
DA/SX-245,Spiegelwald,DA/SX-245,50.5761,12.7921,728
DA/SX-246,Heidelberg,DA/SX-246,50.8106,12.7551,444
DA/SX-247,Schneckenstein,DA/SX-247,50.4135,12.4511,883
DA/SX-248,Kleiner Rammelsberg,DA/SX-248,50.4016,12.5454,943
DA/SX-249,Grosser Stein,DA/SX-249,50.9421,14.659,471
DA/SX-250,Hutungsberg,DA/SX-250,50.9695,14.5975,474
DA/SX-251,Windmuehlberg,DA/SX-251,50.9425,14.6028,421
DA/SX-252,Grosser Berg,DA/SX-252,50.9763,14.799,438
DA/SX-253,Pfarrberg,DA/SX-253,51.0287,14.6283,435
DA/SX-254,Beckenberg,DA/SX-254,50.9833,14.6715,408
DA/SX-255,Stumpfeberg,DA/SX-255,50.967,14.686,439
DA/SX-256,Thuemmelsberg,DA/SX-256,51.105,13.7822,225
DA/SX-257,Wolfshuegel,DA/SX-257,51.0698,13.805,215
DA/SX-258,Schlossberg,DA/SX-258,50.9202,14.1547,222
DA/SX-259,Beutenberg,DA/SX-259,50.8477,12.9823,420.9
DA/SX-260,Pfaffenberg,DA/SX-260,50.8118,12.7228,479
DA/SX-261,Glueckaufturm,DA/SX-261,50.7262,12.6877,487
DA/SX-262,Loesigberg,DA/SX-262,51.1306,13.8267,221
DA/SX-263,Gerstenberg,DA/SX-263,50.9944,14.2563,532
DA/SX-264,Hoellberg,DA/SX-264,50.8075,13.6494,667
DA/SX-265,Weifaer Hoehe,DA/SX-265,51.0806,14.3734,505
DA/SX-266,Opitzhoehe,DA/SX-266,50.9954,13.6029,367
DA/SX-267,Hofeberg,DA/SX-267,51.2463,14.0555,322
DA/SX-268,Schwerer Berg,DA/SX-268,51.4876,14.622,165
DA/SX-269,Kienberg,DA/SX-269,50.9799,13.5765,355
DA/SX-270,Hohe Wache,DA/SX-270,50.459,11.9728,602
DA/SX-271,Wetterhoehe,DA/SX-271,51.0853,13.2178,307
DA/SX-272,Hausberg,DA/SX-272,50.9289,14.2625,397
DA/SX-273,Krohnenberg,DA/SX-273,51.1667,14.0952,385
DA/SX-274,Drachenberge,DA/SX-274,51.5158,14.6821,163
DA/SX-275,Weinberg/(Feuerturmberg),DA/SX-275,51.5348,14.7084,160
DA/SX-276,Lorenzsteine,DA/SX-276,50.9186,14.2808,375
DA/SX-277,Tanneberg,DA/SX-277,51.1775,14.0615,385
DA/SX-278,Steinhuebel,DA/SX-278,51.051,13.5893,315
DA/SX-279,Kipphornaussicht,DA/SX-279,50.8914,14.2508,450
DA/SX-280,Benediktstein,DA/SX-280,50.932,14.3985,419
DA/SX-281,Teufelskanzel,DA/SX-281,51.1174,14.3882,475
DA/SX-282,Fichtelberg,DA/SX-282,50.4289,12.9536,1215
DA/SX-283,Auersberg,DA/SX-283,50.4561,12.6464,1018
DA/SX-284,Kahleberg,DA/SX-284,50.7486,13.7308,905
DA/SX-285,Baerenstein,DA/SX-285,50.5083,13.0192,898
DA/SX-286,Poehlberg,DA/SX-286,50.5742,13.0294,831
DA/SX-287,Scheibenberg,DA/SX-287,50.5389,12.9247,808
DA/SX-288,Lausche,DA/SX-288,50.8494,14.6469,793
DA/SX-289,Unger,DA/SX-289,50.9972,14.2294,537
DA/SX-290,Spitzberg,DA/SX-290,50.9603,14.69,511
DA/SX-291,Bieleboh,DA/SX-291,51.0809,14.5215,499
DA/SX-292,Wilisch,DA/SX-292,50.9208,13.7494,476
DA/SX-293,Rotstein,DA/SX-293,51.1053,14.765,455
DA/SX-294,Loebauer Berg,DA/SX-294,51.0911,14.6925,448
DA/SX-295,Pfaffenstein,DA/SX-295,50.8978,14.0808,435
DA/SX-296,Landeskrone,DA/SX-296,51.1294,14.9325,419
DA/SX-297,Keulenberg,DA/SX-297,51.2269,13.9561,414
DA/SX-298,Hohe Liebe,DA/SX-298,50.9214,14.2094,401
DA/SX-299,Hochstein,DA/SX-299,51.1946,14.8355,406
DA/SX-300,Festung Koenigstein,DA/SX-300,50.9186,14.0603,361
DA/SX-301,Kuhberg Wernesgruen,DA/SX-301,50.52,12.4989,795
DA/SX-302,Kapellenberg,DA/SX-302,50.1881,12.3006,759
DA/SX-303,Walberg,DA/SX-303,51.2633,14.0433,359
DA/SX-304,Franzenshoehe,DA/SX-304,50.6358,12.9972,703
DA/SX-305,Hohe Dubrau,DA/SX-305,51.2625,14.6875,308
DA/SX-306,Schatzenstein,DA/SX-306,50.5939,12.8431,760
DA/SX-307,Kaelbersteine,DA/SX-307,51.0726,14.4534,487
DA/SX-308,Schwarzenberg,DA/SX-308,51.2153,14.1036,413
DA/SX-309,Sonnenhuebel,DA/SX-309,50.9669,14.7728,469
DA/SX-310,Sachsenstein,DA/SX-310,50.8428,14.0389,424
DA/SX-311,Kalkhoehe,DA/SX-311,50.8624,13.7747,501
DA/SX-312,Quohrener Kipse,DA/SX-312,50.9353,13.7147,452
DA/SX-313,Hochwald,DA/SX-313,50.8225,14.7263,749
DA/SX-314,Zuckerhut,DA/SX-314,51.0201,13.8661,220
DA/SX-315,Biwak-Kuppe,DA/SX-315,50.7487,13.7632,829
DA/SX-316,Fuchshuebel,DA/SX-316,50.7429,13.7804,814
DA/SX-317,Wueste Hoehe,DA/SX-317,50.742,13.714,827
DA/SX-318,Roethenhuebel,DA/SX-318,50.775,13.5249,670
DA/SX-319,Kleiner Zschirnstein,DA/SX-319,50.8697,14.1695,473
DA/SX-320,Alter Wildenstein,DA/SX-320,50.9233,14.2434,300
DA/SX-321,Grosses Horn,DA/SX-321,50.8562,13.966,496
DA/SX-322,Adamsberg,DA/SX-322,50.9365,14.174,302
DA/SX-323,Doberberg,DA/SX-323,51.0153,13.9471,294
DA/SX-324,Kemmler,DA/SX-324,50.4734,12.157,507
DA/SX-325,Malschendorfer Hoehe,DA/SX-325,51.0224,13.8826,304
DA/SX-326,Steinberg,DA/SX-326,50.9595,13.8017,277
DA/SX-327,Rosenthalhuegel,DA/SX-327,51.357,12.3472,125
DA/SX-328,Scheibischer Berg,DA/SX-328,51.2583,13.9143,210
DA/SX-329,Pfarrberg Lichtenhain ,DA/SX-329,50.9433,14.2257,358
DA/SX-330,Augustusberg,DA/SX-330,50.8432,13.9559,507
DA/SX-331,Prinz-Friedrich-August-Hoehe,DA/SX-331,51.0335,14.3926,469
DA/SX-332,Hochstein,DA/SX-332,50.8714,13.9365,424
DA/SX-333,Sommerberg,DA/SX-333,50.8235,14.7746,496
DA/SX-334,Weinberg (Geiersberg),DA/SX-334,50.9007,13.8715,318
DA/SX-335,Dachsenberg,DA/SX-335,51.1059,13.8624,281
DA/SX-336,Kleiner Fichtelberg,DA/SX-336,50.4226,12.9493,1206
DA/TH-001,Schneekopf,DA/TH-001,50.6669,10.7633,978
DA/TH-002,Grosser Eisenberg,DA/TH-002,50.6222,10.7817,907
DA/TH-003,Greifenberg,DA/TH-003,50.7136,10.6747,901
DA/TH-004,Gebrannter Stein,DA/TH-004,50.6897,10.67,896
DA/TH-005,Donnershauk,DA/TH-005,50.7225,10.6389,893
DA/TH-006,Neuhaeuser Huegel,DA/TH-006,50.6033,10.7681,890
DA/TH-007,Hohe Moest,DA/TH-007,50.7125,10.6358,887
DA/TH-008,Spitzer Berg,DA/TH-008,50.6742,10.7028,881
DA/TH-009,Ruppberg,DA/TH-009,50.6842,10.6394,866
DA/TH-010,Eisenberg,DA/TH-010,50.4878,11.1139,852
DA/TH-011,Adlersberg,DA/TH-011,50.5914,10.7664,849
DA/TH-012,Eselsberg,DA/TH-012,50.5106,10.9697,841
DA/TH-013,Hohe Scharte,DA/TH-013,50.8214,10.4817,813
DA/TH-014,Grosser Buchenberg,DA/TH-014,50.7511,10.6331,812
DA/TH-015,Stiefelkopf,DA/TH-015,50.6192,11.0147,807
DA/TH-016,Aschenbergstein,DA/TH-016,50.8555,10.5029,653
DA/TH-017,Sommerberg,DA/TH-017,50.5019,10.9622,800
DA/TH-018,Simmersberg,DA/TH-018,50.5025,10.8936,780
DA/TH-019,Schwefelkopf,DA/TH-019,50.5456,10.9078,773
DA/TH-020,Sieglitzberg,DA/TH-020,50.4261,11.6086,733
DA/TH-021,Kulmberg,DA/TH-021,50.4086,11.6006,726
DA/TH-022,Hohe Warth,DA/TH-022,50.5039,10.8661,718
DA/TH-023,Loosbrand,DA/TH-023,50.3967,11.1767,700
DA/TH-024,Steinhuegel,DA/TH-024,50.3881,11.2372,699
DA/TH-025,Bocksberg,DA/TH-025,50.4128,11.2131,696
DA/TH-026,Kahle Koppe,DA/TH-026,50.8819,10.4094,690
DA/TH-027,Kissel,DA/TH-027,50.8719,10.3225,648
DA/TH-028,Hessenhoehe,DA/TH-028,50.3847,11.2097,647
DA/TH-029,Ringberg,DA/TH-029,50.905,10.3561,638
DA/TH-030,Grosser Ehrenberg,DA/TH-030,51.6344,10.6861,635
DA/TH-031,Stoffelskuppe,DA/TH-031,50.7286,10.2186,620
DA/TH-032,Poppenberg,DA/TH-032,51.5881,10.8278,600
DA/TH-033,Carolinenhoehe,DA/TH-033,50.8944,10.3556,596
DA/TH-034,Grosser Wartberg,DA/TH-034,50.9008,10.4308,568
DA/TH-035,Koenigsberg,DA/TH-035,50.5761,11.8769,548
DA/TH-036,Passberg,DA/TH-036,50.6461,10.5733,530
DA/TH-037,Warteberg,DA/TH-037,51.3228,10.1864,516
DA/TH-038,Riechheimer Berg,DA/TH-038,50.8817,11.1283,512
DA/TH-039,Junkerkuppe,DA/TH-039,51.3317,9.9522,508
DA/TH-040,Heldrastein,DA/TH-040,51.11,10.1883,504
DA/TH-041,Trogberg,DA/TH-041,51.475,10.3294,502
DA/TH-042,Kapellenberg,DA/TH-042,50.4783,10.6661,492
DA/TH-043,Scharfenstein,DA/TH-043,51.3636,10.2675,480
DA/TH-044,Gebraer Kopf,DA/TH-044,51.4242,10.5617,446
DA/TH-045,Kyffhaeuserberg,DA/TH-045,51.4136,11.11,440
DA/TH-046,Grosser Seeberg,DA/TH-046,50.9244,10.7872,409
DA/TH-047,Buchberg,DA/TH-047,50.7817,11.5025,408
DA/TH-048,Leuchtenburg,DA/TH-048,50.8039,11.6125,400
DA/TH-049,Fuchsturm,DA/TH-049,50.9242,11.6256,391
DA/TH-050,Monraburg,DA/TH-050,51.2375,11.2914,377
DA/TH-051,Burg Gleichen,DA/TH-051,50.8806,10.8389,369
DA/TH-052,Koenigskopf,DA/TH-052,51.5272,10.9089,358
DA/TH-053,Grosser Herrnkopf,DA/TH-053,51.3833,11.0583,330
DA/TH-054,Muehlberg,DA/TH-054,51.1839,11.4347,310
DA/TH-055,Schlachtberg,DA/TH-055,51.3683,11.1044,271
DA/TH-056,Katzenburg,DA/TH-056,51.4022,10.5775,477
DA/TH-057,Birkenberg,DA/TH-057,51.4631,10.4028,533
DA/TH-058,Hockelrain,DA/TH-058,51.3483,10.2786,515
DA/TH-059,Rain,DA/TH-059,51.2339,10.2783,517
DA/TH-060,Hohe Warte,DA/TH-060,50.6958,10.8311,765
DA/TH-061,Rumpelsberg,DA/TH-061,50.6875,10.8403,799
DA/TH-062,Gabelsbachskopf,DA/TH-062,50.6722,10.8056,772
DA/TH-063,Sommersbachskopf,DA/TH-063,50.665,10.7281,943
DA/TH-064,Wildekopf,DA/TH-064,50.6619,10.7253,943
DA/TH-065,Sachsenstein,DA/TH-065,50.6525,10.7919,915
DA/TH-066,Finsterbachkopf,DA/TH-066,50.7069,10.6486,898
DA/TH-067,Brand,DA/TH-067,50.6683,10.7803,887
DA/TH-068,Schuetzenberg,DA/TH-068,50.695,10.6861,878
DA/TH-069,Saukopf,DA/TH-069,50.7264,10.6722,869
DA/TH-070,Salzberg,DA/TH-070,50.62,10.7642,866
DA/TH-071,Brandleite,DA/TH-071,50.6847,10.7247,862
DA/TH-072,Duerre Fichte,DA/TH-072,50.4636,11.0464,861
DA/TH-073,Hoher Stein,DA/TH-073,50.6969,10.6444,860
DA/TH-074,Reinhardsberg,DA/TH-074,50.8664,10.5736,483
DA/TH-075,Oberlautenberg,DA/TH-075,50.7358,10.5897,855
DA/TH-076,Schorn,DA/TH-076,50.7316,10.6272,854
DA/TH-077,Breitenberg,DA/TH-077,50.4417,11.0919,844
DA/TH-078,Doerrkopf,DA/TH-078,50.6811,10.7539,844
DA/TH-079,Fellberg,DA/TH-079,50.4356,11.1272,842
DA/TH-080,Datenberg,DA/TH-080,50.8686,10.4992,841
DA/TH-081,Grosser Erleshuegel,DA/TH-081,50.6136,10.7447,839
DA/TH-082,Pechleite,DA/TH-082,50.4781,10.9889,839
DA/TH-083,Grosser Dreiherrenstein,DA/TH-083,50.6061,10.8983,838
DA/TH-084,Fehrenberg,DA/TH-084,50.5169,10.9508,835
DA/TH-085,Pappenheimer Berg,DA/TH-085,50.4839,11.1806,835
DA/TH-086,Buhler,DA/TH-086,50.4181,11.0872,829
DA/TH-088,Buchskopf,DA/TH-088,50.6939,10.7367,825
DA/TH-089,Kalte Heide,DA/TH-089,50.8272,10.4906,825
DA/TH-090,Grosser Hundskopf,DA/TH-090,50.6089,10.8719,824
DA/TH-091,Grosser Mittelberg,DA/TH-091,50.4242,11.0872,822
DA/TH-092,Ruettelsberg,DA/TH-092,50.4664,11.0208,822
DA/TH-093,Reischelberg,DA/TH-093,50.5903,10.955,821
DA/TH-094,Grosser Zigeunerberg,DA/TH-094,50.4889,11.1306,820
DA/TH-095,Wurzelberg,DA/TH-095,50.5242,11.0492,820
DA/TH-096,Fuerstenberg,DA/TH-096,50.6183,10.9183,818
DA/TH-097,Grosser Burgberg,DA/TH-097,50.5917,10.9072,817
DA/TH-098,Eckardtskopf,DA/TH-098,50.7011,10.7522,815
DA/TH-099,Dreiherrenstein,DA/TH-099,50.6108,10.8894,814
DA/TH-100,Hinterer Hoehenberg,DA/TH-100,50.7906,10.5306,814
DA/TH-101,Rotebachhoeg,DA/TH-101,50.7453,10.5911,814
DA/TH-102,Hintere Haube,DA/TH-102,50.5769,10.9519,811
DA/TH-103,Kleiner Mittelberg,DA/TH-103,50.4347,11.0694,811
DA/TH-104,Tanzbuche,DA/TH-104,50.8425,10.5242,810
DA/TH-105,Beerberg,DA/TH-105,50.6047,10.7353,808
DA/TH-106,Hettstaedt,DA/TH-106,50.5517,11.1347,808
DA/TH-107,Kallenberg,DA/TH-107,50.4342,11.0864,808
DA/TH-108,Trockenberg,DA/TH-108,50.8397,10.4917,808
DA/TH-109,Grosser Tierberg,DA/TH-109,50.455,11.1617,806
DA/TH-110,Hohe Tanne,DA/TH-110,50.6475,10.8767,806
DA/TH-111,Mittelberg,DA/TH-111,50.5119,11.1928,804
DA/TH-112,Loeschleitenberg,DA/TH-112,50.4986,11.0658,801
DA/TH-113,Hellenberg,DA/TH-113,50.7281,10.6058,799
DA/TH-114,Roter Berg,DA/TH-114,50.4942,11.2353,799
DA/TH-115,Wasserberg,DA/TH-115,50.4136,11.0967,798
DA/TH-116,Limberg,DA/TH-116,50.4767,11.2036,793
DA/TH-117,Vorderer Hoehenberg,DA/TH-117,50.7761,10.52,793
DA/TH-118,Heuberg,DA/TH-118,50.4694,10.9825,792
DA/TH-119,Frohnberg,DA/TH-119,50.4794,10.9575,791
DA/TH-120,Goerlitzberg,DA/TH-120,50.4686,11.1256,791
DA/TH-121,Kohlhieb,DA/TH-121,50.565,10.9339,790
DA/TH-122,Naehertalskopf,DA/TH-122,50.7414,10.6442,789
DA/TH-124,Koppe,DA/TH-124,50.5731,11.1086,786
DA/TH-125,Steinhauk,DA/TH-125,50.6914,10.62,786
DA/TH-126,Apelsberg,DA/TH-126,50.5153,11.1558,785
DA/TH-127,Kirchberg,DA/TH-127,50.5764,11.1497,784
DA/TH-128,Leimbuehl,DA/TH-128,50.6703,10.8247,784
DA/TH-129,Schmiedswiesenkopf,DA/TH-129,50.5553,10.8606,784
DA/TH-130,Sieger,DA/TH-130,50.4383,11.0389,784
